Usage_ID,Account,TS,Service,SKU,Usage,Unit,Cost,Currency,Region,Free_Tier_Flag,Tag_Owner,Tag_Env,Resource_ID,Ticket_ID,Ticket_Text,Incident_ID,Price_Version,Pricing_Type,Department,Project,SLA_Event,Log_Skew_Seconds,FX_Rate,Purchase_Type,Usage_seconds,Duplicate_Flag,Spike_Flag,Tag_Owner_Missing,Tag_Env_Missing,Resource_ID_Valid,Resource_Type,Incident_Linked,Price_Version_Valid,Cost_INR,Idle_Resource,Cost_Allocation_Valid,Unit_Cost,carbon
U7416,ACCT-001,2026-07-11 19:25:00+00:00,Database,VM-STD-4,276.37,seconds,0.0,INR,us-east-1,True,alice,prod,R6770,T-90,User email [MASKED_EMAIL] cannot login,I-23,v3,reserved,Sales,Project-B,NONE,0.0,85.25093855987598,spot,276.37,False,False,False,False,True,VM,True,True,0.0,True,True,0.0,5.5274e-05
U7422,ACCT-003,2026-07-17 03:00:00+00:00,Networking,DB-GP-2,250.82,seconds,295.46,INR,ap-south-1,False,bob,prod,resource-6112,T-133,Customer reported latency issue,NONE,v3,reserved,Research,Project-A,OUTAGE,0.0,80.39171942020971,reserved,250.82,False,False,False,False,False,DB,False,True,23752.54,True,True,94.69954549079021,5.0163999999999996e-05
U7429,ACCT-002,2026-07-23 15:16:35+00:00,Compute,VM-STD-4,109.81,seconds,111.2,INR,us-east-1,False,bob,prod,R4145,T-127,Customer phone [MASKED_PHONE] reported outage,I-78,v1,on-demand,Engineering,Project-C,NONE,85.0,73.18549372642518,on-demand,109.81,False,False,False,False,True,VM,True,True,8138.23,True,True,74.11192059011019,2.1962e-05
U7441,ACCT-003,2026-06-06 11:43:00+00:00,Ai,VM-STD-4,398.33,seconds,713.87,INR,us-east-1,False,alice,prod,R5452,T-64,Customer phone [MASKED_PHONE] reported outage,NONE,v3,reserved,Finance,Project-A,NONE,0.0,77.54338311674402,reserved,398.33,False,False,False,False,True,VM,False,True,55355.89,True,True,138.9699244345141,7.966599999999999e-05
U7444,ACCT-003,2026-04-15 16:20:36+00:00,Compute,VM-STD-4,43.4,seconds,0.0,INR,us-east-1,True,bob,prod,R5896,T-72,User email [MASKED_EMAIL] cannot login,NONE,v2,on-demand,Research,Project-A,NONE,84.0,82.08763833884399,spot,43.4,False,False,False,False,True,VM,False,True,0.0,True,True,0.0,8.68e-06
U7463,ACCT-002,2026-07-21 00:30:00+00:00,Compute,DB-GP-2,451.42,seconds,360.72,EUR,us-east-1,False,charlie,test,resource-7219,T-161,User email [MASKED_EMAIL] cannot login,NONE,v2,spot,Engineering,Project-C,OUTAGE,0.0,72.857235452459,reserved,451.42,False,False,False,False,False,DB,False,True,26281.06,True,True,58.21864339196314,9.0284e-05
U7477,ACCT-002,2026-04-15 00:49:00+00:00,Networking,VM-STD-4,247.05,seconds,0.0,INR,ap-south-1,True,charlie,unknown,R1636,T-173,User email [MASKED_EMAIL] cannot login,I-15,v2,spot,Finance,Project-A,DEGRADED,0.0,75.06719337559562,spot,247.05,False,False,False,True,True,VM,True,True,0.0,True,True,0.0,4.941e-05
U7521,ACCT-003,2026-03-18 18:36:08+00:00,Networking,DB-GP-2,77.85,seconds,0.0,INR,us-east-1,True,alice,dev,resource-1303,T-106,Customer reported latency issue,I-81,v1,on-demand,Finance,Project-B,NONE,112.0,78.51814064427592,on-demand,77.85,False,False,False,False,False,DB,True,True,0.0,True,True,0.0,1.557e-05
U7604,ACCT-001,2026-01-03 21:17:55+00:00,Compute,VM-STD-4,205.93,seconds,0.0,INR,ap-south-1,True,david,prod,R4801,T-12,Customer phone [MASKED_PHONE] reported outage,I-79,v3,spot,Sales,Project-C,NONE,5.0,86.68317833037497,on-demand,205.93,False,False,False,False,True,VM,True,True,0.0,True,True,0.0,4.1186e-05
U7617,ACCT-003,2026-05-22 09:43:00+00:00,Networking,VM-STD-4,267.67,seconds,0.0,INR,ap-south-1,True,bob,dev,resource-3829,T-4,Customer phone [MASKED_PHONE] reported outage,NONE,v2,spot,Finance,Project-C,DEGRADED,0.0,87.99064790109824,reserved,267.67,False,False,False,False,False,VM,False,True,0.0,True,True,0.0,5.3534e-05
U7637,ACCT-003,2026-06-16 21:30:02+00:00,Ai,DB-GP-2,102.12,seconds,93.46,INR,us-east-1,False,unknown,unknown,R8738,T-63,Customer phone [MASKED_PHONE] reported outage,I-9,v3,spot,Finance,Project-B,OUTAGE,58.0,83.76455561820157,on-demand,102.12,False,False,True,True,True,DB,True,True,7828.64,True,True,76.66118292205249,2.0424e-05
U7656,ACCT-003,2026-04-10 10:24:40+00:00,Networking,DB-GP-2,19.57,seconds,15.25,EUR,ap-south-1,False,unknown,dev,R2002,T-34,User email [MASKED_EMAIL] cannot login,NONE,v3,reserved,Finance,Project-A,DEGRADED,80.0,79.73701388381588,spot,19.57,False,False,True,False,True,DB,False,True,1215.99,True,True,62.135411343893715,3.914e-06
U7683,ACCT-001,2026-12-06 16:15:24+00:00,Ai,VM-STD-4,165.25,seconds,0.0,USD,us-east-1,True,bob,dev,resource-9215,T-73,Customer reported latency issue,I-90,v2,reserved,Engineering,Project-B,OUTAGE,96.0,73.32819086785139,reserved,165.25,False,False,False,False,False,VM,True,True,0.0,True,True,0.0,3.305e-05
U7687,ACCT-001,2026-10-30 14:31:12+00:00,Storage,VM-STD-4,277.58,seconds,133.4,INR,ap-south-1,False,unknown,test,R3030,T-153,User email [MASKED_EMAIL] cannot login,I-19,v2,on-demand,Finance,Project-B,DEGRADED,108.0,75.85626094928813,spot,277.58,False,False,True,False,True,VM,True,True,10119.23,True,True,36.455184091072844,5.5515999999999995e-05
U7693,ACCT-002,2026-07-11 17:49:00+00:00,Networking,DB-GP-2,300.28,seconds,391.24,EUR,ap-south-1,False,unknown,unknown,resource-3883,T-73,Customer phone [MASKED_PHONE] reported outage,NONE,v1,on-demand,Research,Project-C,NONE,0.0,72.12576620957769,reserved,300.28,False,False,True,True,False,DB,False,True,28218.48,True,True,93.97389103503397,6.005599999999999e-05
U7738,ACCT-001,2026-11-09 22:48:37+00:00,Database,VM-STD-4,17.49,seconds,0.0,EUR,ap-south-1,True,unknown,prod,resource-3240,T-63,User email [MASKED_EMAIL] cannot login,I-77,v2,reserved,Research,Project-A,DEGRADED,23.0,81.22423465802643,spot,17.49,False,False,True,False,False,VM,True,True,0.0,True,True,0.0,3.4979999999999994e-06
U7762,ACCT-003,2026-07-13 13:39:00+00:00,Ai,VM-STD-4,244.24,seconds,0.0,INR,us-east-1,True,david,test,resource-5400,T-108,Customer reported latency issue,I-35,v1,spot,Finance,Project-C,DEGRADED,0.0,78.65356908898404,spot,244.24,False,False,False,False,False,VM,True,True,0.0,True,True,0.0,4.8848e-05
U7764,ACCT-003,2026-05-26 12:00:53+00:00,Storage,VM-STD-4,14.44,seconds,21.39,EUR,us-east-1,False,charlie,test,resource-4161,T-111,Customer phone [MASKED_PHONE] reported outage,I-73,v1,on-demand,Engineering,Project-C,DEGRADED,7.0,72.39910389002605,spot,14.44,False,False,False,False,False,VM,True,True,1548.62,True,True,107.24515235457064,2.8879999999999997e-06
U7781,ACCT-003,2026-10-04 17:14:00+00:00,Storage,DB-GP-2,495.28,seconds,0.0,EUR,ap-south-1,True,bob,unknown,R8014,T-198,Customer reported latency issue,I-87,v3,on-demand,Sales,Project-B,NONE,0.0,72.81243047953232,on-demand,495.28,False,False,False,True,True,DB,True,True,0.0,True,True,0.0,9.9056e-05
U7789,ACCT-002,2026-09-02 18:20:38+00:00,Networking,VM-STD-4,404.82,seconds,0.0,INR,us-east-1,True,alice,test,resource-8649,T-67,Customer phone [MASKED_PHONE] reported outage,I-11,v3,reserved,Engineering,Project-A,OUTAGE,22.0,75.6396828410644,spot,404.82,False,False,False,False,False,VM,True,True,0.0,True,True,0.0,8.096399999999999e-05
U7790,ACCT-002,2026-03-17 04:50:00+00:00,Storage,DB-GP-2,153.41,seconds,57.24,INR,us-east-1,False,david,prod,resource-9117,T-17,User email [MASKED_EMAIL] cannot login,I-48,v3,reserved,Sales,Project-A,DEGRADED,0.0,89.54741977649763,reserved,153.41,False,False,False,False,False,DB,True,True,5125.69,True,True,33.411707189883316,3.0681999999999995e-05
U7794,ACCT-003,2026-01-05 18:49:00+00:00,Compute,DB-GP-2,224.64,seconds,0.0,INR,us-east-1,True,unknown,prod,resource-8482,T-144,User email [MASKED_EMAIL] cannot login,NONE,v2,spot,Research,Project-B,DEGRADED,0.0,74.68577074953325,spot,224.64,False,False,True,False,False,DB,False,True,0.0,True,True,0.0,4.4927999999999994e-05
U7838,ACCT-001,2026-02-05 06:06:00+00:00,Networking,VM-STD-4,290.14,seconds,413.58,USD,ap-south-1,False,alice,prod,resource-3792,T-141,Customer reported latency issue,NONE,v2,spot,Engineering,Project-C,DEGRADED,0.0,81.09549187484217,reserved,290.14,False,False,False,False,False,VM,False,True,33539.47,True,True,115.59753911904599,5.8027999999999994e-05
U7868,ACCT-003,2026-07-01 20:35:05+00:00,Ai,VM-STD-4,98.46,seconds,0.0,INR,us-east-1,True,unknown,test,R7937,T-24,User email [MASKED_EMAIL] cannot login,I-23,v1,reserved,Sales,Project-A,DEGRADED,115.0,82.3229235283275,spot,98.46,False,False,True,False,True,VM,True,True,0.0,True,True,0.0,1.9691999999999997e-05
U7878,ACCT-002,2026-10-01 19:20:00+00:00,Ai,VM-STD-4,469.37,seconds,894.84,USD,us-east-1,False,unknown,dev,R8781,T-28,User email [MASKED_EMAIL] cannot login,I-83,v3,on-demand,Engineering,Project-B,DEGRADED,0.0,87.44832609365295,on-demand,469.37,False,False,True,False,True,VM,True,True,78252.26,True,True,166.71764279779276,9.3874e-05
U7959,ACCT-003,2026-12-11 14:23:00+00:00,Storage,DB-GP-2,137.49,seconds,209.74,INR,us-east-1,False,david,dev,resource-2729,T-131,Customer phone [MASKED_PHONE] reported outage,NONE,v1,spot,Engineering,Project-B,OUTAGE,0.0,78.14859021254395,on-demand,137.49,False,False,False,False,False,DB,False,True,16390.89,True,True,119.21514291948505,2.7498e-05
U7983,ACCT-003,2026-11-19 16:25:44+00:00,Networking,VM-STD-4,474.64,seconds,751.57,EUR,ap-south-1,False,unknown,prod,resource-2109,T-35,Customer reported latency issue,NONE,v1,spot,Engineering,Project-C,NONE,16.0,73.60564973972497,reserved,474.64,False,False,True,False,False,VM,False,True,55319.8,True,True,116.55107028484747,9.4928e-05
U8022,ACCT-002,2026-08-04 14:46:27+00:00,Compute,VM-STD-4,240.75,seconds,102.72,EUR,us-east-1,False,unknown,test,R7125,T-66,Customer phone [MASKED_PHONE] reported outage,NONE,v1,spot,Sales,Project-A,NONE,93.0,88.09714481409713,reserved,240.75,False,False,True,False,True,VM,False,True,9049.34,True,True,37.58812045690551,4.815e-05
U8033,ACCT-001,2026-11-21 05:46:00+00:00,Storage,DB-GP-2,20.72,seconds,39.73,INR,us-east-1,False,charlie,unknown,R8444,T-143,Customer phone [MASKED_PHONE] reported outage,I-9,v1,on-demand,Sales,Project-B,NONE,0.0,74.6156142141626,spot,20.72,False,False,False,True,True,DB,True,True,2964.48,True,True,143.0733590733591,4.144e-06
U8037,ACCT-003,2026-02-09 15:47:24+00:00,Database,DB-GP-2,20.54,seconds,0.0,INR,us-east-1,True,david,unknown,resource-9510,T-77,Customer phone [MASKED_PHONE] reported outage,I-47,v2,spot,Finance,Project-B,NONE,96.0,82.0067317534256,on-demand,20.54,False,False,False,True,False,DB,True,True,0.0,True,True,0.0,4.1079999999999995e-06
U8054,ACCT-003,2026-07-01 12:14:06+00:00,Storage,DB-GP-2,170.94,seconds,313.56,EUR,us-east-1,False,charlie,prod,resource-1601,T-70,User email [MASKED_EMAIL] cannot login,I-46,v3,reserved,Sales,Project-A,DEGRADED,114.0,80.88444263245293,reserved,170.94,False,False,False,False,False,DB,True,True,25362.13,True,True,148.36860886860887,3.4188e-05
U8055,ACCT-001,2026-02-22 23:46:05+00:00,Compute,VM-STD-4,476.24,seconds,645.32,INR,us-east-1,False,bob,prod,resource-7000,T-73,Customer phone [MASKED_PHONE] reported outage,I-97,v1,reserved,Research,Project-C,NONE,115.0,88.8405598436919,reserved,476.24,False,False,False,False,False,VM,True,True,57330.59,True,True,120.38171930119266,9.5248e-05
U8056,ACCT-003,2026-08-04 03:01:00+00:00,Ai,VM-STD-4,363.41,seconds,0.0,EUR,us-east-1,True,bob,prod,resource-4595,T-86,Customer reported latency issue,I-69,v1,on-demand,Sales,Project-A,OUTAGE,0.0,85.87254360798417,reserved,363.41,False,False,False,False,False,VM,True,True,0.0,True,True,0.0,7.2682e-05
U8058,ACCT-001,2026-01-14 21:01:02+00:00,Storage,DB-GP-2,330.98,seconds,0.0,INR,ap-south-1,True,david,dev,R3396,T-29,Customer phone [MASKED_PHONE] reported outage,I-34,v1,on-demand,Sales,Project-A,NONE,118.0,86.96567593996755,reserved,330.98,False,False,False,False,True,DB,True,True,0.0,True,True,0.0,6.6196e-05
U8105,ACCT-001,2026-07-27 13:36:00+00:00,Database,VM-STD-4,443.05,seconds,130.2,USD,us-east-1,False,david,dev,resource-5334,T-52,User email [MASKED_EMAIL] cannot login,I-54,v2,spot,Engineering,Project-C,DEGRADED,0.0,81.14216873000345,spot,443.05,False,False,False,False,False,VM,True,True,10564.71,True,True,23.84541248166121,8.861e-05
U8106,ACCT-001,2026-02-23 15:50:23+00:00,Ai,VM-STD-4,98.67,seconds,165.61,EUR,us-east-1,False,alice,test,R8036,T-18,User email [MASKED_EMAIL] cannot login,NONE,v2,spot,Sales,Project-A,OUTAGE,37.0,88.53458864645518,reserved,98.67,False,False,False,False,True,VM,False,True,14662.21,True,True,148.59845951150297,1.9734e-05
U8158,ACCT-001,2026-10-18 20:27:11+00:00,Database,VM-STD-4,269.87,seconds,87.78,EUR,ap-south-1,False,bob,dev,resource-8879,T-40,Customer reported latency issue,NONE,v2,reserved,Engineering,Project-B,DEGRADED,49.0,84.99667032895441,reserved,269.87,False,False,False,False,False,VM,False,True,7461.01,True,True,27.6466817356505,5.3973999999999995e-05
U8184,ACCT-003,2026-01-24 04:36:09+00:00,Storage,VM-STD-4,335.06,seconds,0.0,USD,us-east-1,True,david,dev,resource-2656,T-8,User email [MASKED_EMAIL] cannot login,I-59,v2,spot,Sales,Project-C,DEGRADED,51.0,72.81489454212456,reserved,335.06,False,False,False,False,False,VM,True,True,0.0,True,True,0.0,6.7012e-05
U8208,ACCT-002,2026-07-09 02:32:00+00:00,Compute,DB-GP-2,495.78,seconds,0.0,INR,ap-south-1,True,bob,test,R7629,T-56,Customer reported latency issue,NONE,v2,reserved,Sales,Project-A,NONE,0.0,74.45820470835709,reserved,495.78,False,False,False,False,True,DB,False,True,0.0,True,True,0.0,9.915599999999998e-05
U8214,ACCT-001,2026-11-13 17:31:55+00:00,Compute,VM-STD-4,251.15,seconds,192.3,INR,us-east-1,False,david,dev,R9519,T-14,Customer phone [MASKED_PHONE] reported outage,I-67,v3,on-demand,Finance,Project-B,OUTAGE,5.0,77.20806222309196,reserved,251.15,False,False,False,False,True,VM,True,True,14847.11,True,True,59.11650408122636,5.023e-05
U8271,ACCT-002,2026-07-03 17:10:00+00:00,Storage,VM-STD-4,189.07,seconds,0.0,EUR,us-east-1,True,unknown,test,resource-5147,T-167,Customer phone [MASKED_PHONE] reported outage,NONE,v2,on-demand,Engineering,Project-C,NONE,0.0,80.37950944544107,reserved,189.07,False,False,True,False,False,VM,False,True,0.0,True,True,0.0,3.7813999999999994e-05
U8294,ACCT-002,2026-07-10 01:24:51+00:00,Storage,DB-GP-2,395.37,seconds,0.0,USD,us-east-1,True,charlie,prod,R8527,T-93,Customer phone [MASKED_PHONE] reported outage,I-22,v3,reserved,Finance,Project-B,DEGRADED,69.0,75.40548246237617,spot,395.37,False,False,False,False,True,DB,True,True,0.0,True,True,0.0,7.9074e-05
U8298,ACCT-003,2026-12-07 12:46:00+00:00,Storage,VM-STD-4,2.52,seconds,0.0,INR,us-east-1,True,charlie,unknown,R6478,T-8,Customer phone [MASKED_PHONE] reported outage,I-19,v2,spot,Research,Project-B,NONE,0.0,72.63986447247201,reserved,2.52,False,False,False,True,True,VM,True,True,0.0,True,True,0.0,5.04e-07
U8308,ACCT-001,2026-01-12 17:43:00+00:00,Storage,VM-STD-4,291.58,seconds,208.3,EUR,ap-south-1,False,unknown,unknown,resource-3667,T-143,Customer reported latency issue,NONE,v1,on-demand,Engineering,Project-C,DEGRADED,0.0,86.89939655040456,spot,291.58,False,False,True,True,False,VM,False,True,18101.14,True,True,62.07949790794979,5.8315999999999995e-05
U8309,ACCT-001,2026-07-04 08:35:00+00:00,Compute,VM-STD-4,433.25,seconds,230.22,INR,us-east-1,False,david,prod,resource-4010,T-110,Customer reported latency issue,NONE,v3,spot,Sales,Project-C,OUTAGE,0.0,75.94232596701626,spot,433.25,False,False,False,False,False,VM,False,True,17483.44,True,True,40.35416041546451,8.664999999999999e-05
U8310,ACCT-003,2026-05-14 09:11:47+00:00,Compute,VM-STD-4,453.35,seconds,412.48,USD,ap-south-1,False,charlie,prod,R8704,T-179,User email [MASKED_EMAIL] cannot login,I-78,v3,reserved,Research,Project-B,DEGRADED,73.0,71.5352815023538,on-demand,453.35,False,False,False,False,True,VM,True,True,29506.87,True,True,65.08629094518584,9.067e-05
U8329,ACCT-003,2026-04-28 22:44:00+00:00,Ai,VM-STD-4,303.88,seconds,185.13,EUR,us-east-1,False,unknown,unknown,R4621,T-186,Customer phone [MASKED_PHONE] reported outage,NONE,v1,spot,Finance,Project-A,OUTAGE,0.0,83.89590446880209,reserved,303.88,False,False,True,True,True,VM,False,True,15531.65,True,True,51.11112939318152,6.0775999999999995e-05
U8334,ACCT-001,2026-04-29 04:42:21+00:00,Ai,VM-STD-4,170.65,seconds,236.94,INR,us-east-1,False,david,test,R4880,T-150,User email [MASKED_EMAIL] cannot login,I-95,v3,spot,Sales,Project-C,DEGRADED,99.0,72.53537421934553,spot,170.65,False,False,False,False,True,VM,True,True,17186.53,True,True,100.71215939056547,3.413e-05
U8341,ACCT-003,2026-06-09 03:17:00+00:00,Networking,VM-STD-4,73.3,seconds,0.0,EUR,ap-south-1,True,alice,test,resource-2862,T-137,Customer phone [MASKED_PHONE] reported outage,NONE,v2,reserved,Engineering,Project-C,DEGRADED,0.0,82.49130489431045,on-demand,73.3,False,False,False,False,False,VM,False,True,0.0,True,True,0.0,1.4659999999999999e-05
U8343,ACCT-001,2026-02-15 05:08:00+00:00,Compute,VM-STD-4,123.58,seconds,122.84,EUR,us-east-1,False,david,prod,R6795,T-198,Customer reported latency issue,I-93,v1,reserved,Sales,Project-A,NONE,0.0,70.83717915409984,spot,123.58,False,False,False,False,True,VM,True,True,8701.64,True,True,70.41301181420941,2.4716e-05
U8349,ACCT-002,2026-11-01 07:11:40+00:00,Ai,VM-STD-4,304.78,seconds,491.32,INR,ap-south-1,False,unknown,unknown,resource-8713,T-35,User email [MASKED_EMAIL] cannot login,I-41,v3,on-demand,Research,Project-A,DEGRADED,80.0,71.12897024999074,on-demand,304.78,False,False,True,True,False,VM,True,True,34947.09,True,True,114.6633309272262,6.095599999999999e-05
U8350,ACCT-001,2026-03-21 17:46:00+00:00,Ai,VM-STD-4,288.21,seconds,0.0,USD,us-east-1,True,david,dev,R1466,T-109,Customer reported latency issue,NONE,v3,spot,Engineering,Project-C,NONE,0.0,81.19527294797233,reserved,288.21,False,False,False,False,True,VM,False,True,0.0,True,True,0.0,5.7641999999999995e-05
U8358,ACCT-001,2026-10-21 18:41:17+00:00,Compute,VM-STD-4,214.77,seconds,0.0,EUR,us-east-1,True,unknown,prod,resource-4842,T-171,Customer reported latency issue,NONE,v3,on-demand,Engineering,Project-C,OUTAGE,43.0,81.20280654468897,spot,214.77,False,False,True,False,False,VM,False,True,0.0,True,True,0.0,4.2954e-05
U8392,ACCT-002,2026-08-21 15:07:21+00:00,Networking,VM-STD-4,400.07,seconds,0.0,EUR,us-east-1,True,bob,unknown,resource-6126,T-24,User email [MASKED_EMAIL] cannot login,I-97,v1,spot,Sales,Project-A,DEGRADED,39.0,76.98312057536032,reserved,400.07,False,False,False,True,False,VM,True,True,0.0,True,True,0.0,8.0014e-05
U8398,ACCT-001,2026-11-22 05:22:00+00:00,Database,VM-STD-4,445.94,seconds,0.0,INR,us-east-1,True,charlie,prod,resource-4733,T-159,Customer phone [MASKED_PHONE] reported outage,I-33,v2,spot,Sales,Project-B,NONE,0.0,74.65669391282532,reserved,445.94,False,False,False,False,False,VM,True,True,0.0,True,True,0.0,8.9188e-05
U8407,ACCT-001,2026-04-13 02:46:30+00:00,Compute,DB-GP-2,341.11,seconds,0.0,INR,us-east-1,True,alice,unknown,R3736,T-160,User email [MASKED_EMAIL] cannot login,I-76,v3,on-demand,Engineering,Project-B,OUTAGE,90.0,86.50024851423021,reserved,341.11,False,False,False,True,True,DB,True,True,0.0,True,True,0.0,6.8222e-05
U8410,ACCT-002,2026-03-07 18:41:57+00:00,Compute,VM-STD-4,347.77,seconds,0.0,EUR,ap-south-1,True,david,dev,resource-6053,T-87,Customer reported latency issue,NONE,v1,spot,Sales,Project-A,DEGRADED,63.0,70.67484724601977,reserved,347.77,False,False,False,False,False,VM,False,True,0.0,True,True,0.0,6.955399999999999e-05
U8434,ACCT-002,2026-03-30 20:13:00+00:00,Networking,VM-STD-4,328.54,seconds,0.0,INR,ap-south-1,True,alice,unknown,R9357,T-15,Customer phone [MASKED_PHONE] reported outage,I-47,v3,spot,Sales,Project-B,OUTAGE,0.0,89.95497726676774,spot,328.54,False,False,False,True,True,VM,True,True,0.0,True,True,0.0,6.5708e-05
U8444,ACCT-002,2026-01-05 16:31:00+00:00,Storage,DB-GP-2,216.42,seconds,0.0,USD,ap-south-1,True,unknown,prod,resource-1838,T-27,User email [MASKED_EMAIL] cannot login,I-91,v1,reserved,Research,Project-C,OUTAGE,0.0,72.30082185969448,spot,216.42,False,False,True,False,False,DB,True,True,0.0,True,True,0.0,4.3283999999999994e-05
U8446,ACCT-002,2026-05-06 21:39:00+00:00,Compute,VM-STD-4,256.42,seconds,112.24,INR,ap-south-1,False,unknown,prod,R8837,T-150,Customer reported latency issue,I-81,v3,on-demand,Engineering,Project-B,DEGRADED,0.0,82.73592604953356,on-demand,256.42,False,False,True,False,True,VM,True,True,9286.28,True,True,36.21511582559863,5.1284e-05
U8455,ACCT-003,2026-05-12 05:50:34+00:00,Ai,VM-STD-4,39.7,seconds,41.64,EUR,ap-south-1,False,bob,unknown,R6318,T-36,Customer phone [MASKED_PHONE] reported outage,I-22,v3,reserved,Engineering,Project-B,OUTAGE,26.0,78.02588826129971,reserved,39.7,False,False,False,True,True,VM,True,True,3249.0,True,True,81.83879093198992,7.94e-06
U8463,ACCT-003,2026-12-01 14:00:00+00:00,Networking,DB-GP-2,498.52,seconds,318.57,EUR,ap-south-1,False,bob,prod,resource-3549,T-184,User email [MASKED_EMAIL] cannot login,NONE,v1,reserved,Finance,Project-C,OUTAGE,0.0,89.08396662579752,reserved,498.52,False,False,False,False,False,DB,False,True,28379.48,True,True,56.92746529727995,9.970399999999999e-05
U8486,ACCT-003,2026-10-12 06:08:00+00:00,Storage,DB-GP-2,237.87,seconds,188.12,EUR,us-east-1,False,bob,test,R5672,T-55,User email [MASKED_EMAIL] cannot login,NONE,v3,on-demand,Engineering,Project-A,OUTAGE,0.0,71.13554880282476,on-demand,237.87,False,False,False,False,True,DB,False,True,13382.02,True,True,56.25770378778324,4.7573999999999995e-05
U8488,ACCT-002,2026-06-28 16:53:00+00:00,Networking,VM-STD-4,138.49,seconds,137.02,USD,ap-south-1,False,unknown,prod,R5655,T-99,Customer reported latency issue,I-21,v3,on-demand,Research,Project-C,DEGRADED,0.0,83.18180736765694,on-demand,138.49,False,False,True,False,True,VM,True,True,11397.57,True,True,82.29886634414036,2.7698e-05
U8490,ACCT-001,2026-04-06 21:10:00+00:00,Database,VM-STD-4,220.57,seconds,0.0,USD,us-east-1,True,charlie,prod,resource-9462,T-185,User email [MASKED_EMAIL] cannot login,NONE,v1,reserved,Engineering,Project-C,OUTAGE,0.0,72.42735333129664,reserved,220.57,False,False,False,False,False,VM,False,True,0.0,True,True,0.0,4.4114e-05
U8511,ACCT-001,2026-09-12 17:56:00+00:00,Compute,VM-STD-4,298.81,seconds,0.0,INR,us-east-1,True,charlie,prod,R9572,T-39,User email [MASKED_EMAIL] cannot login,I-58,v2,spot,Research,Project-B,DEGRADED,0.0,79.05552739209308,spot,298.81,False,False,False,False,True,VM,True,True,0.0,True,True,0.0,5.9761999999999995e-05
U8515,ACCT-001,2026-01-05 14:21:38+00:00,Storage,DB-GP-2,1.2,minutes,0.65,USD,us-east-1,False,charlie,test,resource-9479,T-11,User email [MASKED_EMAIL] cannot login,I-83,v3,reserved,Finance,Project-B,OUTAGE,82.0,78.90845814746368,on-demand,72.0,False,False,False,False,False,DB,True,True,51.29,True,True,0.7123611111111111,1.44e-05
U8528,ACCT-001,2026-06-18 03:01:12+00:00,Storage,DB-GP-2,303.83,seconds,0.0,INR,us-east-1,True,unknown,test,R3706,T-20,User email [MASKED_EMAIL] cannot login,NONE,v2,on-demand,Research,Project-A,OUTAGE,108.0,75.9817834062818,spot,303.83,False,False,True,False,True,DB,False,True,0.0,True,True,0.0,6.0765999999999994e-05
U8559,ACCT-002,2026-03-26 11:12:00+00:00,Compute,DB-GP-2,247.27,seconds,0.0,USD,us-east-1,True,bob,dev,resource-5705,T-42,Customer phone [MASKED_PHONE] reported outage,I-50,v3,on-demand,Finance,Project-A,DEGRADED,0.0,76.7910389924113,on-demand,247.27,False,False,False,False,False,DB,True,True,0.0,True,True,0.0,4.9454e-05
U8576,ACCT-003,2026-02-13 23:39:51+00:00,Networking,DB-GP-2,127.28,seconds,249.28,EUR,ap-south-1,False,bob,test,R5970,T-30,Customer phone [MASKED_PHONE] reported outage,NONE,v3,on-demand,Finance,Project-A,DEGRADED,9.0,78.12790440677726,spot,127.28,False,False,False,False,True,DB,False,True,19475.72,True,True,153.01477058453804,2.5455999999999998e-05
U8582,ACCT-002,2026-08-06 08:44:33+00:00,Networking,VM-STD-4,23.17,seconds,9.06,USD,us-east-1,False,bob,test,resource-1129,T-107,Customer reported latency issue,NONE,v2,on-demand,Research,Project-A,DEGRADED,87.0,89.14809777769906,spot,23.17,False,False,False,False,False,VM,False,True,807.68,True,True,34.85886922744928,4.634e-06
U8586,ACCT-002,2026-08-24 16:54:58+00:00,Storage,VM-STD-4,449.92,seconds,0.0,USD,us-east-1,True,david,prod,R5530,T-10,Customer phone [MASKED_PHONE] reported outage,I-22,v1,reserved,Finance,Project-C,DEGRADED,62.0,74.21129710373346,on-demand,449.92,False,False,False,False,True,VM,True,True,0.0,True,True,0.0,8.9984e-05
U8604,ACCT-002,2026-11-11 09:49:52+00:00,Ai,VM-STD-4,376.81,seconds,0.0,USD,us-east-1,True,david,dev,resource-4363,T-41,Customer reported latency issue,NONE,v1,reserved,Finance,Project-A,DEGRADED,68.0,82.30197444415546,spot,376.81,False,False,False,False,False,VM,False,True,0.0,True,True,0.0,7.5362e-05
U8623,ACCT-003,2026-02-14 12:16:08+00:00,Storage,VM-STD-4,170.83,seconds,145.93,EUR,us-east-1,False,charlie,prod,resource-2592,T-102,Customer reported latency issue,NONE,v2,on-demand,Finance,Project-B,NONE,112.0,83.69304229211919,on-demand,170.83,False,False,False,False,False,VM,False,True,12213.33,True,True,71.49405842065211,3.4166e-05
U8642,ACCT-002,2026-02-05 14:07:00+00:00,Storage,VM-STD-4,87.17,seconds,22.58,EUR,ap-south-1,False,charlie,dev,resource-7473,T-20,Customer reported latency issue,NONE,v2,on-demand,Research,Project-A,DEGRADED,0.0,76.48345169682398,on-demand,87.17,False,False,False,False,False,VM,False,True,1727.0,True,True,19.81186187908684,1.7434e-05
